id,target,horizon,model,window,universe,features,eval_on,coverage,n,days,blocks,acc,null,skill,ci_lo,ci_hi,deff,agreement,day_acc,by_day,k,sel,calls_up,trials,se,bar,passes
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,1.0,717587,882,21,0.5355852321739385,0.5550922745255976,-0.01950704235165912,0.513465487371634,0.5567192702616182,362.5048303544928,0.8585966634093919,0.7947845804988662,"           day    n       acc   frac_up      y_up
0   2021-03-03  713  0.318373  0.166900  0.660589
1   2021-03-04  713  0.328191  0.176718  0.652174
2   2021-03-05  713  0.330996  0.201964  0.652174
3   2021-03-08  712  0.313202  0.172753  0.679775
4   2021-03-09  711  0.299578  0.189873  0.682138
..         ...  ...       ...       ...       ...
877 2024-08-27  892  0.553812  0.920404  0.543722
878 2024-08-28  891  0.547699  0.928171  0.534231
879 2024-08-29  893  0.538634  0.924972  0.533035
880 2024-08-30  895  0.532961  0.927374  0.527374
881 2024-09-03  894  0.525727  0.921700  0.525727

[882 rows x 5 columns]",,,,145,0.011034128288261266,0.03481169982396106,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,0.5,358570,882,21,0.5460942075466436,0.5721839529241153,-0.026089745377471663,0.5135728887663404,0.5767442909965237,396.8139948282743,0.9169211458120751,0.7233560090702947,"           day    n       acc   frac_up      y_up
0   2021-03-03  356  0.191011  0.058989  0.800562
1   2021-03-04  356  0.213483  0.067416  0.780899
2   2021-03-05  356  0.216292  0.073034  0.772472
3   2021-03-08  356  0.191011  0.058989  0.800562
4   2021-03-09  355  0.202817  0.078873  0.802817
..         ...  ...       ...       ...       ...
877 2024-08-27  446  0.573991  0.979821  0.567265
878 2024-08-28  445  0.548315  0.982022  0.534831
879 2024-08-29  446  0.517937  0.979821  0.506726
880 2024-08-30  447  0.525727  0.979866  0.514541
881 2024-09-03  447  0.541387  0.979866  0.530201

[882 rows x 5 columns]",,,,146,0.016115153630148787,0.050876980102342685,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,0.25,179070,882,21,0.5400625453733177,0.5621209582844697,-0.02205841291115207,0.5011463705199672,0.5775062709869629,266.28573462728224,0.9167757511121459,0.6893424036281179,"           day    n       acc   frac_up      y_up
0   2021-03-03  178  0.146067  0.033708  0.831461
1   2021-03-04  178  0.196629  0.061798  0.808989
2   2021-03-05  178  0.162921  0.044944  0.825843
3   2021-03-08  178  0.174157  0.044944  0.825843
4   2021-03-09  177  0.163842  0.050847  0.819209
..         ...  ...       ...       ...       ...
877 2024-08-27  223  0.578475  0.982063  0.569507
878 2024-08-28  222  0.527027  0.981982  0.509009
879 2024-08-29  223  0.511211  0.986547  0.506726
880 2024-08-30  223  0.511211  0.986547  0.506726
881 2024-09-03  223  0.497758  0.986547  0.493274

[882 rows x 5 columns]",,,,147,0.019479566445662167,0.06154083450907742,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,0.1,71345,882,21,0.5279977573761301,0.5435839932721284,-0.01558623589599828,0.4808930148869775,0.572845896703541,157.44216597595735,0.9055128367833852,0.6156462585034014,"           day   n       acc   frac_up      y_up
0   2021-03-03  71  0.140845  0.014085  0.845070
1   2021-03-04  71  0.197183  0.042254  0.788732
2   2021-03-05  71  0.211268  0.056338  0.788732
3   2021-03-08  71  0.183099  0.028169  0.816901
4   2021-03-09  71  0.154930  0.042254  0.830986
..         ...  ..       ...       ...       ...
877 2024-08-27  89  0.606742  0.977528  0.584270
878 2024-08-28  89  0.573034  0.977528  0.550562
879 2024-08-29  89  0.505618  0.988764  0.494382
880 2024-08-30  89  0.505618  0.977528  0.483146
881 2024-09-03  89  0.426966  0.988764  0.415730

[882 rows x 5 columns]",,,,148,0.023457367810347837,0.07415802831618844,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,0.05,35424,882,21,0.5321815718157181,0.535766711833785,-0.003585140018066868,0.47894403675699654,0.5824232685763152,100.77254354106604,0.8935101597704189,0.5873015873015873,"           day   n       acc   frac_up      y_up
0   2021-03-03  35  0.085714  0.028571  0.885714
1   2021-03-04  35  0.228571  0.057143  0.771429
2   2021-03-05  35  0.314286  0.085714  0.714286
3   2021-03-08  35  0.228571  0.057143  0.771429
4   2021-03-09  35  0.200000  0.057143  0.800000
..         ...  ..       ...       ...       ...
877 2024-08-27  44  0.590909  0.954545  0.545455
878 2024-08-28  44  0.431818  0.954545  0.386364
879 2024-08-29  44  0.477273  0.977273  0.454545
880 2024-08-30  44  0.545455  0.977273  0.522727
881 2024-09-03  44  0.431818  0.977273  0.409091

[882 rows x 5 columns]",,,,149,0.026397763219213947,0.08350999300961759,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,0.02,14004,882,21,0.5375606969437303,0.5279205941159668,0.009640102827763508,0.4717313343105533,0.5972961372839892,57.133391398711204,0.8721935996620871,0.5702947845804989,"           day   n       acc   frac_up      y_up
0   2021-03-03  14  0.142857  0.071429  0.785714
1   2021-03-04  14  0.285714  0.071429  0.785714
2   2021-03-05  14  0.285714  0.142857  0.714286
3   2021-03-08  14  0.285714  0.142857  0.714286
4   2021-03-09  14  0.285714  0.142857  0.714286
..         ...  ..       ...       ...       ...
877 2024-08-27  17  0.647059  0.941176  0.588235
878 2024-08-28  17  0.588235  0.941176  0.529412
879 2024-08-29  17  0.529412  0.941176  0.470588
880 2024-08-30  17  0.470588  1.000000  0.470588
881 2024-09-03  17  0.411765  0.941176  0.352941

[882 rows x 5 columns]",,,,150,0.03203183749322345,0.10140123557794344,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,0.01,6883,882,21,0.5467092837425541,0.5221560366119424,0.02455324713061169,0.47702696115861015,0.6110622321345459,31.289288851855872,0.8513321995464853,0.5476190476190477,"           day  n       acc   frac_up      y_up
0   2021-03-03  7  0.285714  0.142857  0.571429
1   2021-03-04  7  0.428571  0.142857  0.714286
2   2021-03-05  7  0.571429  0.285714  0.428571
3   2021-03-08  7  0.142857  0.285714  0.857143
4   2021-03-09  7  0.285714  0.285714  0.714286
..         ... ..       ...       ...       ...
877 2024-08-27  8  0.500000  0.875000  0.375000
878 2024-08-28  8  0.750000  0.875000  0.625000
879 2024-08-29  8  0.625000  1.000000  0.625000
880 2024-08-30  8  0.500000  1.000000  0.500000
881 2024-09-03  8  0.375000  0.875000  0.250000

[882 rows x 5 columns]",,,,151,0.03419267116733055,0.1083134002309936,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,,8820,882,21,0.5769841269841269,0.535374149659864,0.04160997732426297,0.5217602040816327,0.6325425170068026,29.39263995518605,0.5,0.7312925170068028,,5.0,balanced,0.5,152,0.028260794113563758,0.08958164024562197,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,,17640,882,21,0.5598639455782313,0.5255102040816326,0.034353741496598644,0.5075921201814059,0.61281320861678,52.41416284374348,0.5,0.655328798185941,,10.0,balanced,0.5,153,0.02684211439677912,0.08514019052808156,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,,35280,882,21,0.5482142857142858,0.5066043083900227,0.04160997732426308,0.4990880102040816,0.5963803854875283,89.34367543530476,0.5,0.5793650793650794,,20.0,balanced,0.5,154,0.024819483490675164,0.0787755908468272,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,,70560,882,21,0.5345096371882087,0.49905045351473926,0.0354591836734694,0.4936447704081633,0.5756834608843537,124.88610425542277,0.5,0.5294784580498866,,40.0,balanced,0.5,155,0.020928237366375113,0.06646766750654487,False
I_extremes10_42_ens_lh_v2_no_market,extremes10,42,ens_lh,expanding,liquid,v2_no_market,relative,,141120,882,21,0.526140873015873,0.5098143424036281,0.01632653061224487,0.4906583049886621,0.5617708333333333,188.97036590735195,0.5,0.47052154195011336,,80.0,balanced,0.5,156,0.0181409511083345,0.057652022579698245,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,1.0,717587,882,21,0.517965069043893,0.5551145714735635,-0.03714950242967052,0.48896387396545105,0.5450336708434683,609.94882077148,0.7715748139038737,0.6700680272108843,"           day    n       acc   frac_up      y_up
0   2021-03-03  713  0.340813  0.200561  0.660589
1   2021-03-04  713  0.356241  0.224404  0.652174
2   2021-03-05  713  0.374474  0.248247  0.652174
3   2021-03-08  712  0.344101  0.251404  0.679775
4   2021-03-09  711  0.364276  0.265823  0.682138
..         ...  ...       ...       ...       ...
877 2024-08-27  892  0.543722  0.829596  0.543722
878 2024-08-28  891  0.534231  0.847363  0.534231
879 2024-08-29  893  0.524076  0.852184  0.533035
880 2024-08-30  895  0.526257  0.846927  0.527374
881 2024-09-03  894  0.512304  0.834452  0.525727

[882 rows x 5 columns]",,,,157,0.014303519611739101,0.04548539839558631,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,0.5,358570,882,21,0.5294893605153805,0.5674010653428898,-0.037911704827509274,0.48934070111983935,0.5687560972916095,617.3144591580298,0.8313590203206634,0.6077097505668935,"           day    n       acc   frac_up      y_up
0   2021-03-03  356  0.286517  0.112360  0.713483
1   2021-03-04  356  0.306180  0.134831  0.705056
2   2021-03-05  356  0.323034  0.168539  0.676966
3   2021-03-08  356  0.303371  0.162921  0.702247
4   2021-03-09  355  0.343662  0.205634  0.676056
..         ...  ...       ...       ...       ...
877 2024-08-27  446  0.589686  0.881166  0.569507
878 2024-08-28  445  0.559551  0.889888  0.539326
879 2024-08-29  446  0.540359  0.899103  0.520179
880 2024-08-30  447  0.543624  0.897092  0.530201
881 2024-09-03  447  0.530201  0.892617  0.525727

[882 rows x 5 columns]",,,,158,0.020259029635655644,0.06446444261366086,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,0.25,179070,882,21,0.5411291673647177,0.5648070586921315,-0.023677891327413825,0.4952486274071879,0.5845478410742585,382.19901338098117,0.8140874435631942,0.6213151927437641,"           day    n       acc   frac_up      y_up
0   2021-03-03  178  0.325843  0.117978  0.646067
1   2021-03-04  178  0.393258  0.157303  0.629213
2   2021-03-05  178  0.359551  0.174157  0.634831
3   2021-03-08  178  0.359551  0.168539  0.651685
4   2021-03-09  177  0.378531  0.197740  0.672316
..         ...  ...       ...       ...       ...
877 2024-08-27  223  0.614350  0.820628  0.560538
878 2024-08-28  222  0.581081  0.846847  0.554054
879 2024-08-29  223  0.569507  0.852018  0.538117
880 2024-08-30  223  0.578475  0.829596  0.542601
881 2024-09-03  223  0.529148  0.847534  0.511211

[882 rows x 5 columns]",,,,159,0.02278041164976291,0.07253266042781503,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,0.1,71345,882,21,0.558959983180321,0.5423925993412292,0.016567383839091843,0.5127285842223649,0.6032761406370908,163.7876124021867,0.7603402295372009,0.6587301587301587,"           day   n       acc   frac_up      y_up
0   2021-03-03  71  0.492958  0.169014  0.450704
1   2021-03-04  71  0.535211  0.197183  0.464789
2   2021-03-05  71  0.464789  0.197183  0.507042
3   2021-03-08  71  0.549296  0.197183  0.507042
4   2021-03-09  71  0.577465  0.267606  0.521127
..         ...  ..       ...       ...       ...
877 2024-08-27  89  0.617978  0.685393  0.550562
878 2024-08-28  89  0.595506  0.707865  0.505618
879 2024-08-29  89  0.595506  0.752809  0.505618
880 2024-08-30  89  0.640449  0.719101  0.561798
881 2024-09-03  89  0.595506  0.707865  0.505618

[882 rows x 5 columns]",,,,160,0.023098866432328034,0.07359208809405182,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,0.05,35424,882,21,0.5738482384823849,0.5022018970189702,0.07164634146341464,0.5283211344552943,0.616376779585562,77.64235805980596,0.7094753626498854,0.63718820861678,"           day   n       acc   frac_up      y_up
0   2021-03-03  35  0.542857  0.200000  0.314286
1   2021-03-04  35  0.628571  0.257143  0.342857
2   2021-03-05  35  0.600000  0.228571  0.285714
3   2021-03-08  35  0.628571  0.257143  0.342857
4   2021-03-09  35  0.714286  0.285714  0.342857
..         ...  ..       ...       ...       ...
877 2024-08-27  44  0.636364  0.431818  0.431818
878 2024-08-28  44  0.681818  0.568182  0.477273
879 2024-08-29  44  0.636364  0.522727  0.431818
880 2024-08-30  44  0.636364  0.545455  0.409091
881 2024-09-03  44  0.590909  0.477273  0.386364

[882 rows x 5 columns]",,,,161,0.02246317477812953,0.07161071536730365,True
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,0.02,14004,882,21,0.5908311910882605,0.5744787203656099,0.01635247072265067,0.545493962779938,0.635475922092711,30.263670077218695,0.7533017572108209,0.6984126984126984,"           day   n       acc   frac_up      y_up
0   2021-03-03  14  0.714286  0.285714  0.142857
1   2021-03-04  14  0.714286  0.357143  0.214286
2   2021-03-05  14  0.857143  0.285714  0.142857
3   2021-03-08  14  0.785714  0.357143  0.142857
4   2021-03-09  14  0.857143  0.285714  0.142857
..         ...  ..       ...       ...       ...
877 2024-08-27  17  0.705882  0.117647  0.294118
878 2024-08-28  17  0.764706  0.235294  0.235294
879 2024-08-29  17  0.705882  0.176471  0.235294
880 2024-08-30  17  0.764706  0.117647  0.117647
881 2024-09-03  17  0.647059  0.176471  0.176471

[882 rows x 5 columns]",,,,162,0.022954581457340046,0.07322185029813066,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,0.01,6883,882,21,0.6136858927793113,0.6180444573587098,-0.004358564579398538,0.5652610363104044,0.6616545221077385,18.317861474104177,0.8448736637512148,0.7596371882086168,"           day  n       acc   frac_up      y_up
0   2021-03-03  7  0.571429  0.285714  0.142857
1   2021-03-04  7  0.714286  0.285714  0.285714
2   2021-03-05  7  0.857143  0.285714  0.142857
3   2021-03-08  7  0.857143  0.285714  0.142857
4   2021-03-09  7  0.857143  0.285714  0.142857
..         ... ..       ...       ...       ...
877 2024-08-27  8  0.625000  0.125000  0.250000
878 2024-08-28  8  0.750000  0.125000  0.125000
879 2024-08-29  8  0.750000  0.125000  0.125000
880 2024-08-30  8  0.750000  0.125000  0.125000
881 2024-09-03  8  0.750000  0.125000  0.125000

[882 rows x 5 columns]",,,,163,0.02459017494829951,0.07848658589035362,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,,8820,882,21,0.590702947845805,0.5547619047619048,0.035941043083900226,0.5448866213151927,0.6345861678004535,19.79022699153557,0.5,0.7346938775510204,,5.0,balanced,0.5,164,0.02288253736868898,0.07308000675963612,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,,17640,882,21,0.5867913832199546,0.533390022675737,0.053401360544217624,0.5399022108843538,0.6324291383219954,42.25713423201122,0.5,0.6859410430839002,,10.0,balanced,0.5,165,0.023603808019806553,0.07542844556722164,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,,35280,882,21,0.5681689342403629,0.5147675736961451,0.053401360544217735,0.5217389455782313,0.611030328798186,77.92507861346621,0.5,0.6201814058956916,,20.0,balanced,0.5,166,0.02277841408672313,0.07283386978672961,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,,70560,882,21,0.5523242630385488,0.5015589569160998,0.050765306122449005,0.5081760204081632,0.5936479591836734,139.61874886194548,0.5,0.5192743764172335,,40.0,balanced,0.5,167,0.02180406601416076,0.06975934020395835,False
I_relative_42_logit_v2_all,relative,42,logit,expanding,liquid,v2_all,relative,,141120,882,21,0.5370606575963719,0.5231150793650794,0.0139455782312925,0.4969626913265306,0.575125248015873,231.26375593367658,0.5,0.32653061224489793,,80.0,balanced,0.5,168,0.01993942772687305,0.06383086378485589,False
I_relative_42_logit_v2_no_market,relative,42,logit,expanding,liquid,v2_no_market,relative,1.0,717587,882,21,0.5183078846188686,0.5551243263882986,-0.03681644176943,0.4897221589561618,0.5453644492290097,605.7257413200979,0.7719321490202635,0.6678004535147393,"           day    n       acc   frac_up      y_up
0   2021-03-03  713  0.350631  0.224404  0.660589
1   2021-03-04  713  0.363254  0.237027  0.652174
2   2021-03-05  713  0.374474  0.256662  0.652174
3   2021-03-08  712  0.344101  0.245787  0.679775
4   2021-03-09  711  0.358650  0.265823  0.682138
..         ...  ...       ...       ...       ...
877 2024-08-27  892  0.542601  0.835202  0.543722
878 2024-08-28  891  0.533109  0.843996  0.534231
879 2024-08-29  893  0.520717  0.846585  0.533035
880 2024-08-30  895  0.525140  0.848045  0.527374
881 2024-09-03  894  0.511186  0.835570  0.525727

[882 rows x 5 columns]",,,,169,0.014194461804297946,0.04546616498764163,False
I_relative_42_logit_v2_no_market,relative,42,logit,expanding,liquid,v2_no_market,relative,0.5,358570,882,21,0.529316451459966,0.5676966840505341,-0.03838023259056811,0.48908686705474574,0.5686815385982853,622.7562090251467,0.8310022064072765,0.6054421768707483,"           day    n       acc   frac_up      y_up
0   2021-03-03  356  0.289326  0.143258  0.707865
1   2021-03-04  356  0.306180  0.154494  0.696629
2   2021-03-05  356  0.328652  0.199438  0.679775
3   2021-03-08  356  0.306180  0.171348  0.696629
4   2021-03-09  355  0.335211  0.202817  0.681690
..         ...  ...       ...       ...       ...
877 2024-08-27  446  0.582960  0.883408  0.565022
878 2024-08-28  445  0.552809  0.896629  0.534831
879 2024-08-29  446  0.533632  0.896861  0.515695
880 2024-08-30  447  0.543624  0.897092  0.530201
881 2024-09-03  447  0.539150  0.892617  0.534676

[882 rows x 5 columns]",,,,170,0.02030476314886213,0.06507540971650763,False
